date,vix,fx,inflation_us_mom,inflation_eu_mom,spread_rates,log_return,ret_lag1,ret_lag2,vix_change
2010-07-02,30.12,1.2577,0.18692535416828804,0.0,-3.42,0.009025259936626095,0.013977201895548685,0.008497477391478558,-0.08338405356055989
2010-07-06,29.65,1.2646,0.18692535416828804,0.0,-3.42,0.0054712105714028085,0.009025259936626095,0.013977201895548685,-0.015604249667994785
2010-07-07,26.84,1.2594,0.18692535416828804,0.0,-3.42,-0.004120449569870416,0.0054712105714028085,0.009025259936626095,-0.09477234401349066
2010-07-08,25.71,1.2683,0.18692535416828804,0.0,-3.43,0.0070420040187415085,-0.004120449569870416,0.0054712105714028085,-0.04210134128166909
2010-07-09,24.98,1.2639,0.18692535416828804,0.0,-3.42,-0.0034752424203033146,0.0070420040187415085,-0.004120449569870416,-0.02839362115908206
2010-07-12,24.43,1.2573,0.18692535416828804,0.0,-3.43,-0.00523561405394494,-0.0034752424203033146,0.0070420040187415085,-0.022017614091273008
2010-07-13,24.56,1.2719,0.18692535416828804,0.0,-3.43,0.011545280858303274,-0.00523561405394494,-0.0034752424203033146,0.005321326238231672
2010-07-14,24.89,1.2755,0.18692535416828804,0.0,-3.43,0.0028264131244273632,0.011545280858303274,-0.00523561405394494,0.013436482084690615
2010-07-15,25.14,1.2893,0.18692535416828804,0.0,-3.41,0.010761176834925596,0.0028264131244273632,0.011545280858303274,0.010044194455604671
2010-07-16,26.25,1.2919,0.18692535416828804,0.0,-3.41,0.002014567549463791,0.010761176834925596,0.0028264131244273632,0.04415274463007157
2010-07-19,25.97,1.2963,0.18692535416828804,0.0,-3.41,0.0034000496397416455,0.002014567549463791,0.010761176834925596,-0.010666666666666713
2010-07-20,23.93,1.2905,0.18692535416828804,0.0,-3.42,-0.004484312447328687,0.0034000496397416455,0.002014567549463791,-0.07855217558721594
2010-07-21,25.64,1.2818,0.18692535416828804,0.0,-3.42,-0.006764400088542037,-0.004484312447328687,0.0034000496397416455,0.07145842039281236
2010-07-22,24.63,1.2903,0.18692535416828804,0.0,-3.42,0.006609409387673807,-0.006764400088542037,-0.004484312447328687,-0.039391575663026535
2010-07-23,23.47,1.2874,0.18692535416828804,0.0,-3.41,-0.0022500688392847463,0.006609409387673807,-0.006764400088542037,-0.04709703613479499
2010-07-26,22.73,1.2983,0.18692535416828804,0.0,-3.41,0.008431035747692177,-0.0022500688392847463,0.006609409387673807,-0.031529612270984164
2010-07-27,23.19,1.2983,0.18692535416828804,0.0,-3.41,0.0,0.008431035747692177,-0.0022500688392847463,0.020237571491421136
2010-07-28,24.25,1.2998,0.18692535416828804,0.0,-3.4,0.0011546900940407779,0.0,0.008431035747692177,0.04570935748167315
2010-07-29,24.13,1.3064,0.18692535416828804,0.0,-3.41,0.0050648561960067815,0.0011546900940407779,0.0,-0.004948453608247472
2010-07-30,23.5,1.3069,0.18692535416828804,0.0,-3.42,0.0003826579467349289,0.0050648561960067815,0.0011546900940407779,-0.026108578532946458
2010-08-02,22.01,1.3174,0.14613634796996067,-0.42752723762240485,-3.41,0.008002176603602291,0.0003826579467349289,0.0050648561960067815,-0.06340425531914884
2010-08-03,22.63,1.3239,0.14613634796996067,-0.42752723762240485,-3.41,0.004921828737018811,0.008002176603602291,0.0003826579467349289,0.028169014084507005
2010-08-04,22.21,1.3158,0.14613634796996067,-0.42752723762240485,-3.41,-0.006137080291713653,0.004921828737018811,0.008002176603602291,-0.018559434379142647
2010-08-05,22.1,1.3157,0.14613634796996067,-0.42752723762240485,-3.41,-7.600228010498899e-05,-0.006137080291713653,0.004921828737018811,-0.004952723998199016
2010-08-06,21.74,1.3282,0.14613634796996067,-0.42752723762240485,-3.42,0.00945579873482065,-7.600228010498899e-05,-0.006137080291713653,-0.01628959276018116
2010-08-09,22.14,1.3241,0.14613634796996067,-0.42752723762240485,-3.42,-0.00309165876090213,0.00945579873482065,-7.600228010498899e-05,0.01839926402943881
2010-08-10,22.37,1.3095,0.14613634796996067,-0.42752723762240485,-3.42,-0.01108759839794449,-0.00309165876090213,0.00945579873482065,0.010388437217705437
2010-08-11,25.39,1.2899,0.14613634796996067,-0.42752723762240485,-3.43,-0.015080688976676259,-0.01108759839794449,-0.00309165876090213,0.13500223513634335
2010-08-12,25.73,1.2866,0.14613634796996067,-0.42752723762240485,-3.42,-0.0025616159941904615,-0.015080688976676259,-0.01108759839794449,0.013391098857818085
2010-08-13,26.24,1.2767,0.14613634796996067,-0.42752723762240485,-3.41,-0.007724456150594804,-0.0025616159941904615,-0.015080688976676259,0.019821220365332293
2010-08-16,26.1,1.2838,0.14613634796996067,-0.42752723762240485,-3.4,0.005545806051372736,-0.007724456150594804,-0.0025616159941904615,-0.005335365853658458
2010-08-17,24.33,1.289,0.14613634796996067,-0.42752723762240485,-3.4,0.004042294061509398,0.005545806051372736,-0.007724456150594804,-0.06781609195402305
2010-08-18,24.59,1.2872,0.14613634796996067,-0.42752723762240485,-3.41,-0.0013974072610140032,0.004042294061509398,0.005545806051372736,0.010686395396629633
2010-08-19,26.44,1.2837,0.14613634796996067,-0.42752723762240485,-3.41,-0.0027227835872924823,-0.0013974072610140032,0.004042294061509398,0.07523383489223257
2010-08-20,25.49,1.2687,0.14613634796996067,-0.42752723762240485,-3.4,-0.011753778944328403,-0.0027227835872924823,-0.0013974072610140032,-0.03593040847201223
2010-08-23,25.66,1.2663,0.14613634796996067,-0.42752723762240485,-3.41,-0.0018934916899898259,-0.011753778944328403,-0.0027227835872924823,0.006669282071400717
2010-08-24,27.46,1.2675,0.14613634796996067,-0.42752723762240485,-3.41,0.0009471940087755962,-0.0018934916899898259,-0.011753778944328403,0.07014809041309444
2010-08-25,26.7,1.2652,0.14613634796996067,-0.42752723762240485,-3.41,-0.0018162440338444314,0.0009471940087755962,-0.0018934916899898259,-0.0276766205389658
2010-08-26,27.37,1.2717,0.14613634796996067,-0.42752723762240485,-3.41,0.005124375595207398,-0.0018162440338444314,0.0009471940087755962,0.025093632958801626
2010-08-27,24.45,1.2765,0.14613634796996067,-0.42752723762240485,-3.41,0.0037673696548374018,0.005124375595207398,-0.0018162440338444314,-0.10668615272195836
2010-08-30,27.21,1.2686,0.14613634796996067,-0.42752723762240485,-3.41,-0.006208027481741816,0.0037673696548374018,0.005124375595207398,0.1128834355828221
2010-08-31,26.05,1.2704,0.14613634796996067,0.19390581717451116,-3.13,0.0014178812930744696,-0.006208027481741816,0.0037673696548374018,-0.04263138552002943
2010-09-01,23.89,1.2813,0.1615249422961318,0.19390581717451116,-3.15,0.008543376022659404,0.0014178812930744696,-0.006208027481741816,-0.0829174664107486
2010-09-02,23.19,1.2824,0.1615249422961318,0.19390581717451116,-3.15,0.0008581347798124973,0.008543376022659404,0.0014178812930744696,-0.029300962745918757
2010-09-03,21.31,1.2885,0.1615249422961318,0.19390581717451116,-3.15,0.004745428797076573,0.0008581347798124973,0.008543376022659404,-0.08106942647692983
2010-09-07,23.8,1.2723,0.1615249422961318,0.19390581717451116,-3.1399999999999997,-0.01265246494376503,0.004745428797076573,0.0008581347798124973,0.11684655091506335
2010-09-08,23.25,1.2727,0.1615249422961318,0.19390581717451116,-3.15,0.0003143418493465701,-0.01265246494376503,0.004745428797076573,-0.02310924369747902
2010-09-09,22.81,1.2708,0.1615249422961318,0.19390581717451116,-3.1599999999999997,-0.0014940046026403375,0.0003143418493465701,-0.01265246494376503,-0.018924731182795806
2010-09-10,21.99,1.2731,0.1615249422961318,0.19390581717451116,-3.1599999999999997,0.0018082476722385138,-0.0014940046026403375,0.0003143418493465701,-0.035949145111793035
2010-09-13,21.21,1.289,0.1615249422961318,0.19390581717451116,-3.1599999999999997,0.012411852871587655,0.0018082476722385138,-0.0014940046026403375,-0.03547066848567515
2010-09-14,21.56,1.3014,0.1615249422961318,0.19390581717451116,-3.15,0.009573884121696314,0.012411852871587655,0.0018082476722385138,0.01650165016501637
2010-09-15,22.1,1.3008,0.1615249422961318,0.19390581717451116,-3.13,-0.0004611482673375483,0.009573884121696314,0.012411852871587655,0.02504638218923949
2010-09-16,21.72,1.3079,0.1615249422961318,0.19390581717451116,-3.13,0.005443337701560569,-0.0004611482673375483,0.009573884121696314,-0.017194570135746767
2010-09-17,22.01,1.3046,0.1615249422961318,0.19390581717451116,-3.13,-0.0025263171331111364,0.005443337701560569,-0.0004611482673375483,0.013351749539594948
2010-09-20,21.5,1.3074,0.1615249422961318,0.19390581717451116,-3.13,0.0021439518166334317,-0.0025263171331111364,0.005443337701560569,-0.023171285779191364
2010-09-21,22.35,1.3136,0.1615249422961318,0.19390581717451116,-3.1399999999999997,0.004731027519534739,0.0021439518166334317,-0.0025263171331111364,0.03953488372093039
2010-09-22,22.51,1.3385,0.1615249422961318,0.19390581717451116,-3.13,0.01877812426224345,0.004731027519534739,0.0021439518166334317,0.007158836689038051
2010-09-23,23.87,1.3344,0.1615249422961318,0.19390581717451116,-3.1399999999999997,-0.0030678313559249076,0.01877812426224345,0.004731027519534739,0.060417592181252644
2010-09-24,21.71,1.3476,0.1615249422961318,0.19390581717451116,-3.13,0.009843479927915325,-0.0030678313559249076,0.01877812426224345,-0.09049015500628399
2010-09-27,22.54,1.3475,0.1615249422961318,0.19390581717451116,-3.15,-7.420874924552385e-05,0.009843479927915325,-0.0030678313559249076,0.03823122984799632
2010-09-28,22.6,1.3583,0.1615249422961318,0.19390581717451116,-3.15,0.007982894045292859,-7.420874924552385e-05,0.009843479927915325,0.0026619343389531203
